,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
165,3.7,6.18,27.06,2.5,434000000.0,11.398491256989,334000000.0,74.05396551874401,409000000.0,18.4498205674142
166,3.7,6.18,27.06,2.6,437000000.0,11.173451087342,337000000.0,72.435049426068,412000000.0,18.3581668262677
168,3.7,6.18,27.18,2.2,424000000.0,12.141515365135,324000000.0,79.05733079937701,399000000.0,19.0457167548182
169,3.7,6.18,27.18,2.3,427000000.0,11.949168393684,327000000.0,77.06983433594901,402000000.0,19.0222096120572
170,3.7,6.18,27.18,2.4,430000000.0,11.747375220732,330000000.0,75.250123476878,405000000.0,18.9769253927345
171,3.7,6.18,27.18,2.5,433000000.0,11.534990942514,333000000.0,73.56811371870799,408000000.0,18.9087700940458
172,3.7,6.18,27.18,2.6,436000000.0,11.310657152513,336000000.0,72.000390278166,411000000.0,18.8165217908917
174,3.7,6.18,27.3,2.2,423000000.0,12.278959226584,323000000.0,78.42614859762801,398000000.0,19.5180151542298
175,3.7,6.18,27.3,2.3,426000000.0,12.086841114905,326000000.0,76.519269977744,401000000.0,19.4945441844664
176,3.7,6.18,27.3,2.4,429000000.0,11.885461353989,329000000.0,74.765245572314,404000000.0,19.4491505236935
177,3.7,6.18,27.3,2.5,432000000.0,11.673602228307,332000000.0,73.137469918331,407000000.0,19.3806506538073
178,3.7,6.18,27.3,2.6,435000000.0,11.44984007021,335000000.0,71.614985997563,410000000.0,19.2877362128987
180,3.7,6.3,26.7,2.2,427000000.0,11.703796262137,327000000.0,80.881299627513,402000000.0,17.8733560270541
181,3.7,6.3,26.7,2.3,430000000.0,11.508985193659,330000000.0,78.614728865649,405000000.0,17.854885184721
182,3.7,6.3,26.7,2.4,433000000.0,11.304416262862,333000000.0,76.572914459518,408000000.0,17.8153650619746
183,3.7,6.3,26.7,2.5,436000000.0,11.089204578792,336000000.0,74.71112268140399,411000000.0,17.7540262146532
184,3.7,6.3,26.7,2.6,439000000.0,10.862212792763,339000000.0,72.995977751675,414000000.0,17.6699457765633
186,3.7,6.3,26.82,2.2,426000000.0,11.834462643984,326000000.0,79.966296302738,401000000.0,18.30373005179
187,3.7,6.3,26.82,2.3,429000000.0,11.640264988711,329000000.0,77.8263385388,404000000.0,18.2856049297716
188,3.7,6.3,26.82,2.4,432000000.0,11.436624268375,332000000.0,75.884621403677,407000000.0,18.2463658649941
189,3.7,6.3,26.82,2.5,435000000.0,11.222597591461,335000000.0,74.103593159872,410000000.0,18.185164624354
190,3.7,6.3,26.82,2.6,438000000.0,10.996993579313,338000000.0,72.45469371529,413000000.0,18.1009988132719
192,3.7,6.3,26.94,2.2,425000000.0,11.966810097201,325000000.0,79.172198521774,400000000.0,18.7472813433954
193,3.7,6.3,26.94,2.3,428000000.0,11.773078966748,328000000.0,77.137899301279,403000000.0,18.7293672383682
194,3.7,6.3,26.94,2.4,431000000.0,11.570196685848,331000000.0,75.280858521092,406000000.0,18.6902685146027
195,3.7,6.3,26.94,2.5,434000000.0,11.357158197993,334000000.0,73.568891443348,409000000.0,18.6290554617969
196,3.7,6.3,26.94,2.6,437000000.0,11.132714847594,337000000.0,71.977118078566,412000000.0,18.5446444711667
198,3.7,6.3,27.06,2.2,424000000.0,12.101053270001,324000000.0,78.477552874587,399000000.0,19.203847958071698
199,3.7,6.3,27.06,2.3,427000000.0,11.907680177069,327000000.0,76.533072013523,402000000.0,19.186044969232398
200,3.7,6.3,27.06,2.4,430000000.0,11.705425738065,330000000.0,74.748814728995,405000000.0,19.1469816453015
201,3.7,6.3,27.06,2.5,433000000.0,11.493217205347,333000000.0,73.096727841072,408000000.0,19.0856426120742
202,3.7,6.3,27.06,2.6,436000000.0,11.269743830495,336000000.0,71.554817562737,411000000.0,19.0008596624691
204,3.7,6.3,27.18,2.2,423000000.0,12.237325453106,323000000.0,77.86627648141,398000000.0,19.6731895328073
205,3.7,6.3,27.18,2.3,426000000.0,12.044250132723,326000000.0,75.99935752998701,401000000.0,19.6554436312081
