,Val1,Val2,Val3,T12,fpeak,gain,fimg,img
151,26.7,6.18,26.82,1.1,391000000,14.395448002297,291000000,113.525444391859
152,26.7,6.18,26.82,1.2,394000000,14.254213043168,294000000,118.021995346458
153,26.7,6.18,26.82,1.3,397000000,14.095562238198,297000000,114.408764006188
154,26.7,6.18,26.82,1.4,401000000,13.962237243857,301000000,111.611639815507
156,26.7,6.18,26.94,1,387000000,14.685540022441,287000000,109.467385779317
157,26.7,6.18,26.94,1.1,390000000,14.555404934743,290000000,118.548845428563
158,26.7,6.18,26.94,1.2,393000000,14.404673083503,293000000,119.531103461723
159,26.7,6.18,26.94,1.3,397000000,14.263065079228,297000000,116.673252503428
160,26.7,6.18,26.94,1.4,400000000,14.12660645954,300000000,107.677439667915
162,26.7,6.18,27.06,1,386000000,14.854160518894,286000000,114.467831401227
163,26.7,6.18,27.06,1.1,389000000,14.712372706283,289000000,122.969015663533
164,26.7,6.18,27.06,1.2,393000000,14.563089977794,293000000,121.615433198594
165,26.7,6.18,27.06,1.3,396000000,14.436491477312,296000000,112.649152517561
166,26.7,6.18,27.06,1.4,399000000,14.292747542224,299000000,104.218625366784
168,26.7,6.18,27.18,1,385000000,15.018675630767,285000000,120.296052827437
169,26.7,6.18,27.18,1.1,388000000,14.864838503533,288000000,122.290336329293
170,26.7,6.18,27.18,1.2,392000000,14.746937071847,292000000,118.551115908677
171,26.7,6.18,27.18,1.3,395000000,14.611410809027,295000000,108.677818989432
172,26.7,6.18,27.18,1.4,398000000,14.460146100057,298000000,101.471647566761
174,26.7,6.18,27.3,1,384000000,15.177098356073,284000000,124.156115685823
175,26.7,6.18,27.3,1.1,388000000,15.058426412816,288000000,122.839640042826
176,26.7,6.18,27.3,1.2,391000000,14.931777482476,291000000,114.153809987251
177,26.7,6.18,27.3,1.3,394000000,14.787002397752,294000000,105.49489447672
178,26.7,6.18,27.3,1.4,397000000,14.627985947328,297000000,99.25296624559
180,26.7,6.3,26.7,1,388000000,14.494901633356,288000000,107.39307584992
181,26.7,6.3,26.7,1.1,391000000,14.374959622375,291000000,115.033060503915
182,26.7,6.3,26.7,1.2,394000000,14.230440393565,294000000,115.826539689655
183,26.7,6.3,26.7,1.3,397000000,14.066733379196,297000000,112.562610062951
184,26.7,6.3,26.7,1.4,401000000,13.932112473845,301000000,109.891751971698
186,26.7,6.3,26.82,1,387000000,14.668221645928,287000000,111.735726626872
187,26.7,6.3,26.82,1.1,390000000,14.536293188437,290000000,118.810432727697
188,26.7,6.3,26.82,1.2,393000000,14.381574463938,293000000,117.293807543028
189,26.7,6.3,26.82,1.3,397000000,14.233666860144,297000000,114.545641349314
190,26.7,6.3,26.82,1.4,400000000,14.09604892161,300000000,106.109142234162
192,26.7,6.3,26.94,1,386000000,14.839349217625,286000000,116.806070793615
193,26.7,6.3,26.94,1.1,389000000,14.694904926595,289000000,121.853135851415
194,26.7,6.3,26.94,1.2,393000000,14.533726410383,293000000,119.658301331583
195,26.7,6.3,26.94,1.3,396000000,14.407142879713,296000000,110.695695070708
196,26.7,6.3,26.94,1.4,399000000,14.26176609314,299000000,102.786238987632
198,26.7,6.3,27.06,1,385000000,15.006815981036,285000000,122.383799938176
199,26.7,6.3,27.06,1.1,388000000,14.849316598628,288000000,120.319851299048
200,26.7,6.3,27.06,1.2,392000000,14.71834654575,292000000,116.32856194019
201,26.7,6.3,27.06,1.3,395000000,14.582227851657,295000000,106.905395597021
202,26.7,6.3,27.06,1.4,398000000,14.4287581266,298000000,100.160104604242
204,26.7,6.3,27.18,1,384000000,15.168686066421,284000000,125.337952688831
205,26.7,6.3,27.18,1.1,388000000,15.030190241937,288000000,122.453481949857
206,26.7,6.3,27.18,1.2,391000000,14.904222160351,291000000,111.977840087379
207,26.7,6.3,27.18,1.3,394000000,14.758126163358,294000000,103.892306016991
208,26.7,6.3,27.18,1.4,397000000,14.596219373007,297000000,98.048372172195
210,26.7,6.3,27.3,1,384000000,15.34300266772,284000000,124.31916278171
211,26.7,6.3,27.3,1.1,387000000,15.228280287998,287000000,118.133289655478
212,26.7,6.3,27.3,1.2,390000000,15.090184016951,290000000,108.421313482397
213,26.7,6.3,27.3,1.3,393000000,14.933643897266,293000000,101.480430417576
214,26.7,6.3,27.3,1.4,396000000,14.7629505572,296000000,96.304860439044
216,26.82,5.7,26.7,1,393000000,13.744827217047,293000000,86.587239036068
217,26.82,5.7,26.7,1.1,396000000,13.676182045971,296000000,89.736084515912
218,26.82,5.7,26.7,1.2,399000000,13.584622272379,299000000,93.564590280593
219,26.82,5.7,26.7,1.3,402000000,13.473872330062,302000000,98.414184174119
220,26.82,5.7,26.7,1.4,405000000,13.347195200224,305000000,104.671066628377
222,26.82,5.7,26.82,1,392000000,13.913928783553,292000000,88.630398261633
223,26.82,5.7,26.82,1.1,395000000,13.837377861424,295000000,92.082764383375
224,26.82,5.7,26.82,1.2,398000000,13.739123227769,298000000,96.358842019599
225,26.82,5.7,26.82,1.3,401000000,13.622872934923,301000000,101.88934977784
226,26.82,5.7,26.82,1.4,404000000,13.491833954504,304000000,108.98295731752
228,26.82,5.7,26.94,1,391000000,14.083050277032,291000000,90.842429568048
229,26.82,5.7,26.94,1.1,394000000,13.998466093198,294000000,94.675857539525
230,26.82,5.7,26.94,1.2,397000000,13.8934490599,297000000,99.532761879228
231,26.82,5.7,26.94,1.3,400000000,13.771675080415,300000000,105.96255790873
232,26.82,5.7,26.94,1.4,403000000,13.636281589155,303000000,113.864371016735
234,26.82,5.7,27.06,1,390000000,14.251815141402,290000000,93.266375916286
235,26.82,5.7,27.06,1.1,393000000,14.159100300567,293000000,97.592406485674
236,26.82,5.7,27.06,1.2,396000000,14.047285798277,296000000,103.229103261488
237,26.82,5.7,27.06,1.3,399000000,13.919998844725,299000000,110.82507284408
238,26.82,5.7,27.06,1.4,402000000,13.780293528184,302000000,118.189589539324
240,26.82,5.7,27.18,1,389000000,14.419697939368,289000000,95.964987470838
241,26.82,5.7,27.18,1.1,392000000,14.318787721046,292000000,100.95106813088
242,26.82,5.7,27.18,1.2,395000000,14.200175861688,295000000,107.656036498648
243,26.82,5.7,27.18,1.3,398000000,14.067423705713,298000000,116.174732563563
244,26.82,5.7,27.18,1.4,401000000,13.923488060647,301000000,117.873991066367
246,26.82,5.7,27.3,1,388000000,14.585980946628,288000000,99.034021688596
247,26.82,5.7,27.3,1.1,391000000,14.476846570898,291000000,104.936454532256
248,26.82,5.7,27.3,1.2,394000000,14.351476086954,294000000,112.898543088068
249,26.82,5.7,27.3,1.3,397000000,14.213347351008,297000000,118.640323552588
250,26.82,5.7,27.3,1.4,401000000,14.081016935129,301000000,117.418493207289
252,26.82,5.82,26.7,1,392000000,13.898413987852,292000000,89.511668754155
253,26.82,5.82,26.7,1.1,395000000,13.824031812339,295000000,93.216822658365
254,26.82,5.82,26.7,1.2,398000000,13.726216167598,298000000,97.8877092668
255,26.82,5.82,26.7,1.3,401000000,13.608930377016,301000000,104.004218238159
256,26.82,5.82,26.7,1.4,404000000,13.47565742463,304000000,110.754807981406
258,26.82,5.82,26.82,1,391000000,14.070350137328,291000000,91.773219826115
259,26.82,5.82,26.82,1.1,394000000,13.987442036398,294000000,95.888389970065
260,26.82,5.82,26.82,1.2,397000000,13.882385840223,297000000,101.191950028574
261,26.82,5.82,26.82,1.3,400000000,13.759130010881,300000000,108.212905974122
262,26.82,5.82,26.82,1.4,403000000,13.621099489447,303000000,114.750305507267
264,26.82,5.82,26.94,1,390000000,14.242402432297,290000000,94.253871317399
265,26.82,5.82,26.94,1.1,393000000,14.150788637404,293000000,98.896440826843
266,26.82,5.82,26.94,1.2,396000000,14.038379416997,296000000,105.038615761232
267,26.82,5.82,26.94,1.3,399000000,13.909092067126,299000000,113.122001648868
268,26.82,5.82,26.94,1.4,402000000,13.766279530619,302000000,117.864293014079
270,26.82,5.82,27.06,1,389000000,14.41410680959,289000000,97.017847374218
271,26.82,5.82,27.06,1.1,392000000,14.313630051982,292000000,102.36247047962
272,26.82,5.82,27.06,1.2,395000000,14.19378164349,295000000,109.634036228708
273,26.82,5.82,27.06,1.3,398000000,14.058430513075,298000000,118.277279226435
274,26.82,5.82,27.06,1.4,401000000,13.910843291723,301000000,116.482103001593
276,26.82,5.82,27.18,1,388000000,14.584813693333,288000000,100.162775875388
277,26.82,5.82,27.18,1.1,391000000,14.47534134139,291000000,106.474440328569
278,26.82,5.82,27.18,1.2,394000000,14.34799641136,294000000,115.05048360798
279,26.82,5.82,27.18,1.3,397000000,14.20658147197,297000000,120.07254199761
280,26.82,5.82,27.18,1.4,401000000,14.055778982878,301000000,118.003664011148
282,26.82,5.82,27.3,1,387000000,14.753634467247,287000000,103.842717136482
283,26.82,5.82,27.3,1.1,390000000,14.635061739258,290000000,111.452826462305
284,26.82,5.82,27.3,1.2,393000000,14.500195377971,293000000,119.294024266861
285,26.82,5.82,27.3,1.3,397000000,14.354036041793,297000000,118.777804649423
286,26.82,5.82,27.3,1.4,400000000,14.223484758248,300000000,114.429881943578
288,26.82,5.94,26.7,1,391000000,14.052286376422,291000000,92.800292822885
289,26.82,5.94,26.7,1.1,394000000,13.971452311091,294000000,97.266364588421
290,26.82,5.94,26.7,1.2,397000000,13.866594010497,297000000,103.129347496139
291,26.82,5.94,26.7,1.3,400000000,13.741949397701,300000000,110.40942261953
292,26.82,5.94,26.7,1.4,403000000,13.601252705638,303000000,113.537786632122
294,26.82,5.94,26.82,1,390000000,14.227017393423,290000000,95.349161186612
295,26.82,5.94,26.82,1.1,393000000,14.136958783008,293000000,100.389251324025
296,26.82,5.94,26.82,1.2,396000000,14.024241872806,296000000,107.143588368583
297,26.82,5.94,26.82,1.3,399000000,13.893092836343,299000000,114.821688737983
298,26.82,5.94,26.82,1.4,402000000,13.747186723085,302000000,115.944770381125
300,26.82,5.94,26.94,1,389000000,14.40187146032,289000000,98.19247566853
301,26.82,5.94,26.94,1.1,392000000,14.302340361148,292000000,103.990124405126
302,26.82,5.94,26.94,1.2,395000000,14.181593456598,295000000,111.88798764912
303,26.82,5.94,26.94,1.3,398000000,14.043828304753,298000000,118.961056074703
304,26.82,5.94,26.94,1.4,401000000,13.892646326208,301000000,114.307538331208
306,26.82,5.94,27.06,1,388000000,14.576262376624,288000000,101.430375675422
307,26.82,5.94,27.06,1.1,391000000,14.467023593051,291000000,108.259446008513
308,26.82,5.94,27.06,1.2,394000000,14.338093838634,294000000,117.355762128474
309,26.82,5.94,27.06,1.3,397000000,14.193624086671,297000000,119.457881085851
310,26.82,5.94,27.06,1.4,400000000,14.037127172825,300000000,110.129248842506
312,26.82,5.94,27.18,1,387000000,14.749371616909,287000000,105.220075356336
313,26.82,5.94,27.18,1.1,390000000,14.630204553169,290000000,113.416915638208
314,26.82,5.94,27.18,1.2,393000000,14.49296015844,293000000,121.36424632813
315,26.82,5.94,27.18,1.3,396000000,14.341723774678,296000000,115.547994849828
316,26.82,5.94,27.18,1.4,400000000,14.19693711563,300000000,112.428397215239
318,26.82,5.94,27.3,1,386000000,14.920082577123,286000000,109.79550695813
319,26.82,5.94,27.3,1.1,389000000,14.790784788882,289000000,118.804800468092
320,26.82,5.94,27.3,1.2,392000000,14.645119210055,292000000,119.989337868485
321,26.82,5.94,27.3,1.3,396000000,14.504318958183,296000000,117.321474248543
322,26.82,5.94,27.3,1.4,399000000,14.367848247988,299000000,108.613138338277
324,26.82,6.06,26.7,1,390000000,14.207013218172,290000000,96.581175245335
325,26.82,6.06,26.7,1.1,393000000,14.118720623032,293000000,102.124406015133
326,26.82,6.06,26.7,1.2,396000000,14.005742646153,296000000,109.462983738663
327,26.82,6.06,26.7,1.3,399000000,13.872635034814,299000000,114.560335758074
328,26.82,6.06,26.7,1.4,402000000,13.723420257168,302000000,113.733030732878
330,26.82,6.06,26.82,1,389000000,14.384379165345,289000000,99.522861244077
331,26.82,6.06,26.82,1.1,392000000,14.286057323152,292000000,105.890453144771
332,26.82,6.06,26.82,1.2,395000000,14.16450527695,295000000,114.099509369364
333,26.82,6.06,26.82,1.3,398000000,14.024271956628,298000000,117.570989217998
334,26.82,6.06,26.82,1.4,401000000,13.869320399909,301000000,112.215007627912
336,26.82,6.06,26.94,1,388000000,14.561744579773,288000000,102.876874437616
337,26.82,6.06,26.94,1.1,391000000,14.453057626001,291000000,110.339500992074
338,26.82,6.06,26.94,1.2,394000000,14.322684189472,294000000,119.035174952652
339,26.82,6.06,26.94,1.3,397000000,14.175148838952,297000000,117.431793978022
340,26.82,6.06,26.94,1.4,400000000,14.014340076039,300000000,108.20252215296
342,26.82,6.06,27.06,1,387000000,14.738354920443,287000000,106.804142227693
343,26.82,6.06,27.06,1.1,390000000,14.618967803451,290000000,115.664045684711
344,26.82,6.06,27.06,1.2,393000000,14.479534911597,293000000,121.923898500567
345,26.82,6.06,27.06,1.3,396000000,14.324537452102,296000000,113.347734970569
346,26.82,6.06,27.06,1.4,400000000,14.168583822036,300000000,110.259293009397
348,26.82,6.06,27.18,1,386000000,14.913163819819,286000000,111.542126857774
349,26.82,6.06,27.18,1.1,389000000,14.78274430692,289000000,121.12102031837
350,26.82,6.06,27.18,1.2,392000000,14.634026212855,292000000,119.188742374445
351,26.82,6.06,27.18,1.3,396000000,14.47633797503,296000000,115.68060297054
352,26.82,6.06,27.18,1.4,399000000,14.340017012326,299000000,106.579504042921
354,26.82,6.06,27.3,1,385000000,15.084752922145,285000000,117.144720809415
355,26.82,6.06,27.3,1.1,388000000,14.942976366439,288000000,122.235968108799
356,26.82,6.06,27.3,1.2,392000000,14.785122428508,292000000,120.126725529958
357,26.82,6.06,27.3,1.3,395000000,14.657170349761,295000000,111.584055575945
358,26.82,6.06,27.3,1.4,398000000,14.513651903626,298000000,103.627591534557
360,26.82,6.18,26.7,1,389000000,14.362869764001,289000000,101.05392524551
361,26.82,6.18,26.7,1.1,392000000,14.265757461722,292000000,108.092047315997
362,26.82,6.18,26.7,1.2,395000000,14.143233588342,295000000,115.097016764222
363,26.82,6.18,26.7,1.3,398000000,14.00022419636,298000000,115.35345249832
364,26.82,6.18,26.7,1.4,401000000,13.841083632565,301000000,110.394794063217
366,26.82,6.18,26.82,1,388000000,14.542535071335,288000000,104.554021924257
367,26.82,6.18,26.82,1.1,391000000,14.434447945355,291000000,112.658138356158
368,26.82,6.18,26.82,1.2,394000000,14.302506406884,294000000,118.718208321164
369,26.82,6.18,26.82,1.3,397000000,14.151636570305,297000000,115.232279661555
370,26.82,6.18,26.82,1.4,400000000,13.98613380979,300000000,106.544164460803
372,26.82,6.18,26.94,1,387000000,14.721890256499,287000000,108.651567888763
373,26.82,6.18,26.94,1.1,390000000,14.60238065868,290000000,117.91070216
374,26.82,6.18,26.94,1.2,393000000,14.460678200114,293000000,120.434955699944
375,26.82,6.18,26.94,1.3,396000000,14.301690532256,296000000,111.29347702215
376,26.82,6.18,26.94,1.4,400000000,14.138974613643,300000000,108.326195566965
378,26.82,6.18,27.06,1,386000000,14.899951591689,286000000,113.5802968637
379,26.82,6.18,27.06,1.1,389000000,14.768558918615,289000000,122.841621280845
380,26.82,6.18,27.06,1.2,392000000,14.616751348028,292000000,117.103480590358
381,26.82,6.18,27.06,1.3,395000000,14.449397488979,295000000,107.412563149076
382,26.82,6.18,27.06,1.4,399000000,14.310446250568,299000000,104.818140740093
384,26.82,6.18,27.18,1,385000000,15.075368648887,285000000,119.371141819357
385,26.82,6.18,27.18,1.1,388000000,14.931622507566,288000000,122.776680468516
386,26.82,6.18,27.18,1.2,391000000,14.769369346385,291000000,112.672114347065
387,26.82,6.18,27.18,1.3,395000000,14.628327632309,295000000,109.441833943962
388,26.82,6.18,27.18,1.4,398000000,14.484236195369,298000000,102.028235455502
390,26.82,6.18,27.3,1,384000000,15.246327879401,284000000,123.322121901621
391,26.82,6.18,27.3,1.1,387000000,15.0897557977,287000000,118.79495439302
392,26.82,6.18,27.3,1.2,391000000,14.94822534124,291000000,115.04279964915
393,26.82,6.18,27.3,1.3,394000000,14.811833671914,294000000,106.199794868032
394,26.82,6.18,27.3,1.4,397000000,14.659709855806,297000000,99.773292013087
396,26.82,6.3,26.7,1,388000000,14.519735916346,288000000,106.519160938638
397,26.82,6.3,26.7,1.1,391000000,14.412011699462,291000000,114.664776592052
398,26.82,6.3,26.7,1.2,394000000,14.278097189896,294000000,116.752068104656
399,26.82,6.3,26.7,1.3,397000000,14.123352340607,297000000,113.276086732185
400,26.82,6.3,26.7,1.4,400000000,13.952514344309,300000000,105.112418609149
