,Val1,Val2,Val3,VTUNE12,fpeak,gain,fimg,img
54,5.7,26.82,2.06,1,391000000,13.811805277351,291000000,90.686329881971
55,5.7,26.82,2.06,1.1,394000000,13.725961258725,294000000,94.642575447524
56,5.7,26.82,2.06,1.2,397000000,13.620691738965,297000000,99.696780316762
57,5.7,26.82,2.06,1.3,400000000,13.499560862908,300000000,106.417316012688
58,5.7,26.82,2.06,1.4,404000000,13.368417090267,304000000,107.359928272774
60,5.7,26.82,2.18,1,390000000,13.472763642183,290000000,93.162303196726
61,5.7,26.82,2.18,1.1,393000000,13.389248865696,293000000,97.983803345655
62,5.7,26.82,2.18,1.2,396000000,13.288770420891,296000000,104.412052888517
63,5.7,26.82,2.18,1.3,400000000,13.176391336577,300000000,105.594707470287
64,5.7,26.82,2.18,1.4,403000000,13.071873688343,303000000,113.210301196843
66,5.7,26.82,2.3,1,389000000,13.130298919426,289000000,96.214154633745
67,5.7,26.82,2.3,1.1,392000000,13.04925118562,292000000,102.271670590726
68,5.7,26.82,2.3,1.2,396000000,12.954180482434,296000000,103.604136702543
69,5.7,26.82,2.3,1.3,399000000,12.866845155438,299000000,111.77332812346
70,5.7,26.82,2.3,1.4,402000000,12.766591452184,302000000,114.883319460044
72,5.7,26.94,1.7,1,393000000,14.986091302432,293000000,87.347880566657
73,5.7,26.94,1.7,1.1,396000000,14.88006390096,296000000,90.04095740044
74,5.7,26.94,1.7,1.2,399000000,14.747007075062,299000000,93.219007601114
75,5.7,26.94,1.7,1.3,402000000,14.592262616379,302000000,97.095513078655
76,5.7,26.94,1.7,1.4,405000000,14.420453374126,305000000,102.008375538062
78,5.7,26.94,1.82,1,392000000,14.659531066669,292000000,88.934612997499
79,5.7,26.94,1.82,1.1,395000000,14.558188245638,295000000,92.061661484791
80,5.7,26.94,1.82,1.2,398000000,14.43310839377,298000000,95.859329191324
81,5.7,26.94,1.82,1.3,401000000,14.288938816795,301000000,100.661062220842
82,5.7,26.94,1.82,1.4,404000000,14.129664098006,304000000,106.968455919214
84,5.7,26.94,1.94,1,391000000,14.318378685172,291000000,90.828579025641
85,5.7,26.94,1.94,1.1,394000000,14.221328065586,294000000,94.522907762479
86,5.7,26.94,1.94,1.2,397000000,14.103496729588,297000000,99.170656060095
87,5.7,26.94,1.94,1.3,400000000,13.968922225759,300000000,105.29214838419
88,5.7,26.94,1.94,1.4,403000000,13.821033078881,303000000,113.208163224129
90,5.7,26.94,2.06,1,390000000,13.968417118289,290000000,93.115168707985
91,5.7,26.94,2.06,1.1,393000000,13.875424438394,293000000,97.578312549007
92,5.7,26.94,2.06,1.2,396000000,13.764282710915,296000000,103.437347763249
93,5.7,26.94,2.06,1.3,399000000,13.638495545187,299000000,111.312746990333
94,5.7,26.94,2.06,1.4,403000000,13.51714412395,303000000,112.37578782651
96,5.7,26.94,2.18,1,389000000,13.613955382184,289000000,95.921062958501
97,5.7,26.94,2.18,1.1,392000000,13.524888205129,292000000,101.469058818383
98,5.7,26.94,2.18,1.2,395000000,13.420001506932,295000000,109.04816717514
99,5.7,26.94,2.18,1.3,399000000,13.314820390588,299000000,110.490327090174
100,5.7,26.94,2.18,1.4,402000000,13.20698383536,302000000,116.99963114569
102,5.7,26.94,2.3,1,388000000,13.258208215794,288000000,99.443760709411
103,5.7,26.94,2.3,1.1,391000000,13.172997755087,291000000,106.566234989817
104,5.7,26.94,2.3,1.2,395000000,13.082894130159,295000000,108.238618179985
105,5.7,26.94,2.3,1.3,398000000,12.992550139639,298000000,116.560068908319
106,5.7,26.94,2.3,1.4,401000000,12.890086258747,301000000,113.292842716707
108,5.7,27.06,1.7,1,392000000,15.20183513107,292000000,89.353687140656
109,5.7,27.06,1.7,1.1,395000000,15.081816819751,295000000,92.30379386855
110,5.7,27.06,1.7,1.2,398000000,14.936701507244,298000000,95.85366093818
111,5.7,27.06,1.7,1.3,401000000,14.771863948512,301000000,100.289957946416
112,5.7,27.06,1.7,1.4,404000000,14.591860575695,304000000,106.061882388062
114,5.7,27.06,1.82,1,391000000,14.852525574401,291000000,91.107210752271
115,5.7,27.06,1.82,1.1,394000000,14.739802394926,294000000,94.579136083792
116,5.7,27.06,1.82,1.2,397000000,14.605046702916,297000000,98.896326492318
117,5.7,27.06,1.82,1.3,400000000,14.452888738859,300000000,104.511309189598
118,5.7,27.06,1.82,1.4,403000000,14.287230094527,303000000,111.94039866983
120,5.7,27.06,1.94,1,390000000,14.491463978701,290000000,93.225755642317
121,5.7,27.06,1.94,1.1,393000000,14.385284192024,293000000,97.395137375968
122,5.7,27.06,1.94,1.2,396000000,14.259825951156,296000000,102.792863166418
123,5.7,27.06,1.94,1.3,399000000,14.11907508885,299000000,110.062576286999
124,5.7,27.06,1.94,1.4,403000000,13.982816436956,303000000,111.074052736717
126,5.7,27.06,2.06,1,389000000,14.124215293131,289000000,95.821280998234
127,5.7,27.06,2.06,1.1,392000000,14.024032198673,292000000,100.961414629957
128,5.7,27.06,2.06,1.2,395000000,13.907022168071,295000000,107.916167518864
129,5.7,27.06,2.06,1.3,399000000,13.785563747396,299000000,109.200525797295
130,5.7,27.06,2.06,1.4,402000000,13.667684615883,302000000,117.092682559783
132,5.7,27.06,2.18,1,388000000,13.754831360527,288000000,99.065547214825
133,5.7,27.06,2.18,1.1,391000000,13.660244034317,291000000,105.608847388209
134,5.7,27.06,2.18,1.2,395000000,13.553091994339,295000000,107.06307922721
135,5.7,27.06,2.18,1.3,398000000,13.455078426365,298000000,115.809409113425
136,5.7,27.06,2.18,1.4,401000000,13.343956727849,301000000,116.111598066869
138,5.7,27.06,2.3,1,387000000,13.386264587796,287000000,103.233223614943
139,5.7,27.06,2.3,1.1,390000000,13.296975292715,290000000,111.75169872093
140,5.7,27.06,2.3,1.2,394000000,13.213438442933,294000000,113.676150524883
141,5.7,27.06,2.3,1.3,397000000,13.120162159979,297000000,117.771449679699
142,5.7,27.06,2.3,1.4,400000000,13.015551548886,300000000,109.056878924048
144,5.7,27.18,1.7,1,391000000,15.413176700622,291000000,91.514005303606
145,5.7,27.18,1.7,1.1,394000000,15.278767969249,294000000,94.79117998591
146,5.7,27.18,1.7,1.2,397000000,15.12142356601,297000000,98.832375036418
147,5.7,27.18,1.7,1.3,400000000,14.946503094914,300000000,104.035479668211
148,5.7,27.18,1.7,1.4,404000000,14.77375652143,304000000,104.552916568081
150,5.7,27.18,1.82,1,390000000,15.042328467735,290000000,93.480774237514
151,5.7,27.18,1.82,1.1,393000000,14.917995868137,293000000,97.402637085198
152,5.7,27.18,1.82,1.2,396000000,14.77348264358,296000000,102.426869618749
153,5.7,27.18,1.82,1.3,399000000,14.613369147658,299000000,109.133214605398
154,5.7,27.18,1.82,1.4,403000000,14.471014618333,303000000,110.003313735524
156,5.7,27.18,1.94,1,389000000,14.662364339292,289000000,95.891965174556
157,5.7,27.18,1.94,1.1,392000000,14.546950919732,292000000,100.700323225361
158,5.7,27.18,1.94,1.2,395000000,14.413849930353,295000000,107.131608951655
159,5.7,27.18,1.94,1.3,399000000,14.282120695225,299000000,108.239774275332
160,5.7,27.18,1.94,1.4,402000000,14.151032298716,302000000,115.962334492586
162,5.7,27.18,2.06,1,388000000,14.278683228222,288000000,98.901171704572
163,5.7,27.18,2.06,1.1,391000000,14.171294411411,291000000,104.977797995802
164,5.7,27.18,2.06,1.2,395000000,14.050901865264,295000000,106.239576775068
165,5.7,27.18,2.06,1.3,398000000,13.942556916854,298000000,114.495418259854
166,5.7,27.18,2.06,1.4,401000000,13.82008739381,301000000,117.4408498829
168,5.7,27.18,2.18,1,387000000,13.895114511224,287000000,102.751370600132
169,5.7,27.18,2.18,1.1,390000000,13.795054376038,290000000,110.62457694878
170,5.7,27.18,2.18,1.2,394000000,13.699441628735,294000000,112.368445684341
171,5.7,27.18,2.18,1.3,397000000,13.597303968723,297000000,118.088264975323
172,5.7,27.18,2.18,1.4,400000000,13.482947825011,300000000,112.135760398247
174,5.7,27.18,2.3,1,386000000,13.51437262708,286000000,107.818683508842
175,5.7,27.18,2.3,1.1,390000000,13.42958475488,290000000,109.786862636006
176,5.7,27.18,2.3,1.2,393000000,13.346029876192,293000000,117.870171533532
177,5.7,27.18,2.3,1.3,396000000,13.249909350126,296000000,114.314729176666
178,5.7,27.18,2.3,1.4,399000000,13.143226674622,299000000,105.253072923056
180,5.7,27.3,1.7,1,390000000,15.617798285201,290000000,93.86813476085
181,5.7,27.3,1.7,1.1,393000000,15.468726402704,293000000,97.574770514516
182,5.7,27.3,1.7,1.2,396000000,15.29912331704,296000000,102.289815581754
183,5.7,27.3,1.7,1.3,400000000,15.143814851627,300000000,102.867008908958
184,5.7,27.3,1.7,1.4,403000000,14.983256358737,303000000,109.283583921563
186,5.7,27.3,1.82,1,389000000,15.227328291804,289000000,96.115374942488
187,5.7,27.3,1.82,1.1,392000000,15.091237753977,292000000,100.646592055505
188,5.7,27.3,1.82,1.2,396000000,14.938461093903,296000000,101.327057015926
189,5.7,27.3,1.82,1.3,399000000,14.807481289663,299000000,107.623529786535
190,5.7,27.3,1.82,1.4,402000000,14.659085309078,302000000,114.787018715108
192,5.7,27.3,1.94,1,388000000,14.829988570189,288000000,98.921665704231
193,5.7,27.3,1.94,1.1,391000000,14.705286010368,291000000,104.620905840465
194,5.7,27.3,1.94,1.2,395000000,14.58023079822,295000000,105.733976887477
195,5.7,27.3,1.94,1.3,398000000,14.458063987946,298000000,113.391805734556
196,5.7,27.3,1.94,1.4,401000000,14.32079445702,301000000,116.88821936208
198,5.7,27.3,2.06,1,387000000,14.431115292558,287000000,102.5074669231
199,5.7,27.3,2.06,1.1,390000000,14.316532624866,290000000,109.845852121299
200,5.7,27.3,2.06,1.2,394000000,14.215265156445,294000000,111.39338003857
201,5.7,27.3,2.06,1.3,397000000,14.101327183957,297000000,117.015283601257
202,5.7,27.3,2.06,1.4,400000000,13.974305866496,300000000,114.530027114886
204,5.7,27.3,2.18,1,386000000,14.034386819517,286000000,107.210518499353
205,5.7,27.3,2.18,1.1,390000000,13.940366188613,290000000,108.970700338397
206,5.7,27.3,2.18,1.2,393000000,13.847761544357,293000000,116.541428423997
