,Val1,Val2,Val3,VTUNE12,fpeak,gain,fimg,img
895,2.18,26.7,6.3,3.3,457000000,9.4858984250943,357000000,61.3833474590323
896,2.18,26.7,6.3,3.4,460000000,9.1384378144575,360000000,60.3277614000925
897,2.18,26.7,6.3,3.5,463000000,8.7727247305023,363000000,59.2990325271253
898,2.18,26.7,6.3,3.6,466000000,8.3908308469028,366000000,58.2962441586208
900,2.18,26.82,5.7,3.2,457000000,9.497049972912,357000000,64.613862177047
901,2.18,26.82,5.7,3.3,460000000,9.168687174957,360000000,63.442667011315
902,2.18,26.82,5.7,3.4,463000000,8.8224780816216,363000000,62.3137948623606
903,2.18,26.82,5.7,3.5,466000000,8.460782079591,366000000,61.224614222248
904,2.18,26.82,5.7,3.6,468000000,8.0919002295669,368000000,59.4663119193329
906,2.18,26.82,5.82,3.2,456000000,9.5939735293542,356000000,63.9109949108142
907,2.18,26.82,5.82,3.3,459000000,9.270664623564,359000000,62.774811649298
908,2.18,26.82,5.82,3.4,462000000,8.9289164954542,362000000,61.6762520353512
909,2.18,26.82,5.82,3.5,465000000,8.5704669642104,365000000,60.6126435636504
910,2.18,26.82,5.82,3.6,468000000,8.1989514575582,368000000,59.5838116909702
912,2.18,26.82,5.94,3.2,456000000,9.6889296897934,356000000,64.0149747794684
913,2.18,26.82,5.94,3.3,458000000,9.3636372847991,358000000,62.1618961967461
914,2.18,26.82,5.94,3.4,461000000,9.0275585567356,361000000,61.0914526234866
915,2.18,26.82,5.94,3.5,464000000,8.673816418719,364000000,60.051936533817
916,2.18,26.82,5.94,3.6,467000000,8.3052994073306,367000000,59.0428261537006
918,2.18,26.82,6.06,3.2,455000000,9.7949426855033,355000000,63.3897585719943
919,2.18,26.82,6.06,3.3,458000000,9.4552586712939,358000000,62.2635773922839
920,2.18,26.82,6.06,3.4,460000000,9.115728874927,360000000,60.550560644086
921,2.18,26.82,6.06,3.5,463000000,8.7682177315167,363000000,59.5341650413637
922,2.18,26.82,6.06,3.6,466000000,8.4045196747125,366000000,58.5444223187295
924,2.18,26.82,6.18,3.2,454000000,9.8928945318754,354000000,62.8170515816094
925,2.18,26.82,6.18,3.3,457000000,9.5592907158842,357000000,61.7196112573442
926,2.18,26.82,6.18,3.4,460000000,9.2060441476371,360000000,60.6519305628511
927,2.18,26.82,6.18,3.5,462000000,8.8503436166989,362000000,59.0511103731219
928,2.18,26.82,6.18,3.6,465000000,8.4933628834302,365000000,58.0807668791252
930,2.18,26.82,6.3,3.2,453000000,9.9794890961487,353000000,62.2873693464817
931,2.18,26.82,6.3,3.3,456000000,9.6530726629875,356000000,61.2169542249795
932,2.18,26.82,6.3,3.4,459000000,9.3069746584507,359000000,60.1735424185337
933,2.18,26.82,6.3,3.5,462000000,8.9413206611686,362000000,59.1540968008926
934,2.18,26.82,6.3,3.6,464000000,8.5677715245441,364000000,57.6438371659991
936,2.18,26.94,5.7,3.2,456000000,9.667413987513,356000000,64.31494913406
937,2.18,26.94,5.7,3.3,459000000,9.3410371344149,359000000,63.1658743281549
938,2.18,26.94,5.7,3.4,462000000,8.9955281865366,362000000,62.0549938066666
939,2.18,26.94,5.7,3.5,465000000,8.6326155593867,365000000,60.9794691698527
940,2.18,26.94,5.7,3.6,467000000,8.2750046596652,367000000,59.2795368232052
942,2.18,26.94,5.82,3.2,455000000,9.7642455545669,355000000,63.6555577197259
943,2.18,26.94,5.82,3.3,458000000,9.443397161943,358000000,62.53917258554
944,2.18,26.94,5.82,3.4,461000000,9.1029555927682,361000000,61.4568033308612
945,2.18,26.94,5.82,3.5,464000000,8.744090428695,364000000,60.405565037635
946,2.18,26.94,5.82,3.6,467000000,8.3696626734213,367000000,59.3848018584503
948,2.18,26.94,5.94,3.2,454000000,9.8506502025508,354000000,63.0489071069718
949,2.18,26.94,5.94,3.3,457000000,9.5364139557464,357000000,61.9627761887624
950,2.18,26.94,5.94,3.4,460000000,9.2022990006651,360000000,60.9071439980261
951,2.18,26.94,5.94,3.5,463000000,8.8489640965523,363000000,59.8790466312023
952,2.18,26.94,5.94,3.6,466000000,8.4785924299807,366000000,58.8775078549527
954,2.18,26.94,6.06,3.2,454000000,9.9572281952256,354000000,63.1653347807526
955,2.18,26.94,6.06,3.3,457000000,9.6186277979674,357000000,62.0552186912874
956,2.18,26.94,6.06,3.4,459000000,9.2906458345075,359000000,60.3975322416195
957,2.18,26.94,6.06,3.5,462000000,8.9444264648458,362000000,59.3919197408848
958,2.18,26.94,6.06,3.6,465000000,8.5799610752542,365000000,58.4094976567772
960,2.18,26.94,6.18,3.2,453000000,10.056065390231,353000000,62.628345041999
961,2.18,26.94,6.18,3.3,456000000,9.7239978696161,356000000,61.5454280552111
962,2.18,26.94,6.18,3.4,459000000,9.3714320654095,359000000,60.4895355744565
963,2.18,26.94,6.18,3.5,461000000,9.026862480631,361000000,58.936109667186
964,2.18,26.94,6.18,3.6,464000000,8.6702773615315,364000000,57.9730903906765
966,2.18,26.94,6.3,3.2,452000000,10.142895208422,352000000,62.130336156689
967,2.18,26.94,6.3,3.3,455000000,9.8186021957882,355000000,61.0733272745492
968,2.18,26.94,6.3,3.4,458000000,9.4738290092311,358000000,60.0408573780081
969,2.18,26.94,6.3,3.5,461000000,9.1083128832214,361000000,59.0297257418164
970,2.18,26.94,6.3,3.6,463000000,8.7451395060828,363000000,57.5602438510128
972,2.18,27.06,5.7,3.2,455000000,9.8361376905117,355000000,64.0504935726907
973,2.18,27.06,5.7,3.3,458000000,9.5117494197466,358000000,62.9212388728376
974,2.18,27.06,5.7,3.4,461000000,9.1670690501997,361000000,61.8265016010897
975,2.18,27.06,5.7,3.5,463000000,8.804774147125,363000000,60.102130045244
976,2.18,27.06,5.7,3.6,466000000,8.4565952614076,366000000,59.1170209180496
978,2.18,27.06,5.82,3.2,454000000,9.9327389283103,354000000,63.4304147208993
979,2.18,27.06,5.82,3.3,457000000,9.614353878609,357000000,62.331904259908
980,2.18,27.06,5.82,3.4,460000000,9.2753184351064,360000000,61.2641618496394
981,2.18,27.06,5.82,3.5,463000000,8.9163065846336,363000000,60.2241176674716
982,2.18,27.06,5.82,3.6,465000000,8.5487448190303,365000000,58.6209827271483
984,2.18,27.06,5.94,3.2,453000000,10.018378688178,353000000,62.858447098889
985,2.18,27.06,5.94,3.3,456000000,9.7071801578708,356000000,61.7887147549078
986,2.18,27.06,5.94,3.4,459000000,9.3751276902186,359000000,60.7465823091186
987,2.18,27.06,5.94,3.5,462000000,9.02243359645,362000000,59.728905684431
988,2.18,27.06,5.94,3.6,465000000,8.650659282143,365000000,58.734309476708
990,2.18,27.06,6.06,3.2,453000000,10.118688160573,353000000,62.968782354553
991,2.18,27.06,6.06,3.3,455000000,9.7868747841367,355000000,61.2828359273517
992,2.18,27.06,6.06,3.4,458000000,9.4633004484866,358000000,60.2654865984256
993,2.18,27.06,6.06,3.5,461000000,9.1186041872296,361000000,59.2698319956536
994,2.18,27.06,6.06,3.6,464000000,8.7537816071097,364000000,58.2942090862617
996,2.18,27.06,6.18,3.2,452000000,10.218252466201,352000000,62.464488005896
997,2.18,27.06,6.18,3.3,455000000,9.8875928941569,355000000,61.3945850151189
998,2.18,27.06,6.18,3.4,457000000,9.535693374515,357000000,59.81235596373
999,2.18,27.06,6.18,3.5,460000000,9.2008621908336,360000000,58.8388447624716
1000,2.18,27.06,6.18,3.6,463000000,8.8450791900991,363000000,57.8827490654031
1002,2.18,27.06,6.3,3.2,451000000,10.30496369412,351000000,61.995350441044
1003,2.18,27.06,6.3,3.3,454000000,9.9827329803985,354000000,60.9505054515215
1004,2.18,27.06,6.3,3.4,457000000,9.6392495246161,357000000,59.9279077755821
1005,2.18,27.06,6.3,3.5,460000000,9.273918194937,360000000,58.924225561799
1006,2.18,27.06,6.3,3.6,462000000,8.9197460971982,362000000,57.4917596533552
1008,2.18,27.18,5.7,3.2,454000000,10.003470374075,354000000,63.816812626206
1009,2.18,27.18,5.7,3.3,457000000,9.6810581578879,357000000,62.7054201774409
1010,2.18,27.18,5.7,3.4,460000000,9.3372889127523,360000000,61.6252296484863
1011,2.18,27.18,5.7,3.5,462000000,8.9847590505521,362000000,59.9527467923691
1012,2.18,27.18,5.7,3.6,465000000,8.6365982834394,365000000,58.9762875971594
1014,2.18,27.18,5.82,3.2,453000000,10.09966257899,353000000,63.232473796664
1015,2.18,27.18,5.82,3.3,456000000,9.7837492878576,356000000,62.1502055744796
1016,2.18,27.18,5.82,3.4,459000000,9.4461946283802,359000000,61.0957409184672
1017,2.18,27.18,5.82,3.5,462000000,9.0872446335151,362000000,60.0658563735091
1018,2.18,27.18,5.82,3.6,464000000,8.7290248026332,364000000,58.5071146612642
1020,2.18,27.18,5.94,3.2,452000000,10.184202662045,352000000,62.691978851127
1021,2.18,27.18,5.94,3.3,455000000,9.8761016897466,355000000,61.6373105606696
1022,2.18,27.18,5.94,3.4,458000000,9.5462101584894,358000000,60.6075605993394
1023,2.18,27.18,5.94,3.5,461000000,9.1943543788807,361000000,59.5994359056477
1024,2.18,27.18,5.94,3.6,464000000,8.8215536460938,364000000,58.6112183785888
1026,2.18,27.18,6.06,3.2,452000000,10.279661837148,352000000,62.79764270966
1027,2.18,27.18,6.06,3.3,454000000,9.9543774466362,354000000,61.1579769462412
1028,2.18,27.18,6.06,3.4,457000000,9.633800706547,357000000,60.152488187952
1029,2.18,27.18,6.06,3.5,460000000,9.2908515800165,360000000,59.1660955717705
1030,2.18,27.18,6.06,3.6,463000000,8.9260336965307,363000000,58.1968192141347
1032,2.18,27.18,6.18,3.2,451000000,10.379727425513,351000000,62.323360098298
1033,2.18,27.18,6.18,3.3,454000000,10.05037160891,354000000,61.265174369502
1034,2.18,27.18,6.18,3.4,456000000,9.7043661068325,356000000,59.7218888464325
1035,2.18,27.18,6.18,3.5,459000000,9.3723767441151,359000000,58.7576906314891
1036,2.18,27.18,6.18,3.6,462000000,9.0177869628607,362000000,57.8082007006047
1038,2.18,27.18,6.3,3.2,450000000,10.465850467587,350000000,61.880506612655
1039,2.18,27.18,6.3,3.3,453000000,10.145676622692,353000000,60.84679441247
1040,2.18,27.18,6.3,3.4,456000000,9.8034732795123,356000000,59.8331575813213
1041,2.18,27.18,6.3,3.5,459000000,9.4383633036414,359000000,58.8361638854454
1042,2.18,27.18,6.3,3.6,461000000,9.091533903677,361000000,57.436957528069
1044,2.18,27.3,5.7,3.2,453000000,10.16965057258,353000000,63.610847921524
1045,2.18,27.3,5.7,3.3,456000000,9.8492035833214,356000000,62.5156472958844
1046,2.18,27.3,5.7,3.4,459000000,9.5063986194378,359000000,61.4486171348258
1047,2.18,27.3,5.7,3.5,461000000,9.1625686779083,361000000,59.8234464584293
1048,2.18,27.3,5.7,3.6,464000000,8.8149647488489,364000000,58.8552258878809
1050,2.18,27.3,5.82,3.2,452000000,10.265194498957,352000000,63.059118934124
1051,2.18,27.3,5.82,3.3,455000000,9.9517868282726,355000000,61.9917168256236
1052,2.18,27.3,5.82,3.4,458000000,9.6157819897747,358000000,60.9493699961387
1053,2.18,27.3,5.82,3.5,461000000,9.2570603790436,361000000,59.9287339293666
1054,2.18,27.3,5.82,3.6,463000000,8.9071381746023,363000000,58.4105708147703
1056,2.18,27.3,5.94,3.2,451000000,10.348200497246,351000000,62.547192189295
1057,2.18,27.3,5.94,3.3,454000000,10.043310384225,354000000,61.506495511808
1058,2.18,27.3,5.94,3.4,457000000,9.7157007839753,357000000,60.4881934372633
1059,2.18,27.3,5.94,3.5,460000000,9.3648665263238,360000000,59.4888742336598
1060,2.18,27.3,5.94,3.6,463000000,8.9913597889403,363000000,58.5065328154103
1062,2.18,27.3,6.06,3.2,451000000,10.440469889119,351000000,62.649847899687
1063,2.18,27.3,6.06,3.3,453000000,10.119582533718,353000000,61.051163688707
1064,2.18,27.3,6.06,3.4,456000000,9.8022177776131,356000000,60.0568384673461
1065,2.18,27.3,6.06,3.5,459000000,9.4612584133962,359000000,59.0791445992272
1066,2.18,27.3,6.06,3.6,462000000,9.0967829661008,362000000,58.1158362775228
1068,2.18,27.3,6.18,3.2,450000000,10.5407155251,350000000,62.203128195419
1069,2.18,27.3,6.18,3.3,453000000,10.212606413812,353000000,61.15556581866
1070,2.18,27.3,6.18,3.4,455000000,9.8701979714515,355000000,59.6464284946255
1071,2.18,27.3,6.18,3.5,458000000,9.5414008485309,358000000,58.6911922467849
1072,2.18,27.3,6.18,3.6,461000000,9.1884089339651,361000000,57.7480869670881
1074,2.18,27.3,6.3,3.2,449000000,10.625627387879,349000000,61.784089621261
1075,2.18,27.3,6.3,3.3,452000000,10.307589350602,352000000,60.760693167335
1076,2.18,27.3,6.3,3.4,455000000,9.9667089041625,355000000,59.7552695657155
1077,2.18,27.3,6.3,3.5,458000000,9.6018715333685,358000000,58.7643142427785
