,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
51,26.7,5.82,26.94,1.3,399000000.0,13.861572838149,299000000.0,113.861241934299,374000000.0,17.9418760789602
52,26.7,5.82,26.94,1.4,403000000.0,13.72173947771,303000000.0,114.50404808025,378000000.0,17.3899027313333
54,26.7,5.82,27.06,1.0,389000000.0,14.378592558548,289000000.0,97.44611269521499,364000000.0,17.9339554886951
55,26.7,5.82,27.06,1.1,392000000.0,14.271106223453,292000000.0,102.93844193981201,367000000.0,18.1080189940044
56,26.7,5.82,27.06,1.2,395000000.0,14.145396811351,295000000.0,110.432851972418,370000000.0,18.2572846300511
57,26.7,5.82,27.06,1.3,398000000.0,14.005316507395,298000000.0,118.736625757825,373000000.0,18.384740932788098
58,26.7,5.82,27.06,1.4,402000000.0,13.881301296929,302000000.0,118.435024580289,377000000.0,17.8435858023493
60,26.7,5.82,27.18,1.0,388000000.0,14.541894485876,288000000.0,100.620585511789,363000000.0,18.3978531174909
61,26.7,5.82,27.18,1.1,391000000.0,14.425689147819,291000000.0,107.104887700632,366000000.0,18.5668384494729
62,26.7,5.82,27.18,1.2,394000000.0,14.29281074492,294000000.0,115.89716851395,369000000.0,18.712250683447
63,26.7,5.82,27.18,1.3,398000000.0,14.17194312307,298000000.0,117.13969592669,373000000.0,18.183866716037
64,26.7,5.82,27.18,1.4,401000000.0,14.042708064448,301000000.0,117.664412741408,376000000.0,18.310867466116
66,26.7,5.82,27.3,1.0,387000000.0,14.702229441067,287000000.0,104.335588709023,362000000.0,18.8701522522534
67,26.7,5.82,27.3,1.1,390000000.0,14.577248019115,290000000.0,112.146948515847,365000000.0,19.033915086839002
68,26.7,5.82,27.3,1.2,394000000.0,14.461386512142,294000000.0,113.808343385109,369000000.0,18.5204260738404
69,26.7,5.82,27.3,1.3,397000000.0,14.34067661138,297000000.0,119.48858518524,372000000.0,18.667267945949
70,26.7,5.82,27.3,1.4,400000000.0,14.205769182795,300000000.0,113.754505965751,375000000.0,18.7912232910245
72,26.7,5.94,26.7,1.0,391000000.0,14.033952007054,291000000.0,93.233161435564,366000000.0,17.136441417719798
73,26.7,5.94,26.7,1.1,394000000.0,13.944488455065,294000000.0,97.83909981731699,369000000.0,17.3290266228084
74,26.7,5.94,26.7,1.2,397000000.0,13.832107725843,297000000.0,103.920804544159,372000000.0,17.4926046661063
75,26.7,5.94,26.7,1.3,400000000.0,13.701080915463,300000000.0,110.968358163986,375000000.0,17.6305938067546
76,26.7,5.94,26.7,1.4,403000000.0,13.555127737312,303000000.0,112.74109816302301,378000000.0,17.7459591396371
78,26.7,5.94,26.82,1.0,390000000.0,14.203248377246,290000000.0,95.81015614892699,365000000.0,17.5817507618635
79,26.7,5.94,26.82,1.1,393000000.0,14.104717368168,293000000.0,101.012797892003,368000000.0,17.7689648390596
80,26.7,5.94,26.82,1.2,396000000.0,13.984699429341,296000000.0,107.98963181277799,371000000.0,17.9282877443414
81,26.7,5.94,26.82,1.3,399000000.0,13.847436150496,299000000.0,114.957877775456,374000000.0,18.0631068576975
82,26.7,5.94,26.82,1.4,402000000.0,13.696573348624,302000000.0,115.080470370864,377000000.0,18.1763122569956
84,26.7,5.94,26.94,1.0,389000000.0,14.371809345526,289000000.0,98.68641929124401,364000000.0,18.0382547034054
85,26.7,5.94,26.94,1.1,392000000.0,14.263995635788,292000000.0,104.672938559947,367000000.0,18.2198224617104
86,26.7,5.94,26.94,1.2,395000000.0,14.13620196747,295000000.0,112.747525471718,370000000.0,18.3746877418646
