,Val1,Val2,Val3,VTUNE12,fpeak,gain,fimg,img
72,1.7,26.94,5.7,2.2,427000000,12.50045356017,327000000,82.638708700549
73,1.7,26.94,5.7,2.3,430000000,12.297668145247,330000000,80.23927946501
74,1.7,26.94,5.7,2.4,433000000,12.08651269648,333000000,78.089299682357
75,1.7,26.94,5.7,2.5,436000000,11.865816289766,336000000,76.137463946556
76,1.7,26.94,5.7,2.6,439000000,11.634229091668,339000000,74.345927483746
78,1.7,26.94,5.82,2.2,426000000,12.594075953874,326000000,81.002005539196
79,1.7,26.94,5.82,2.3,429000000,12.389942582831,329000000,78.794922119811
80,1.7,26.94,5.82,2.4,432000000,12.178251597602,332000000,76.797265992133
81,1.7,26.94,5.82,2.5,435000000,11.95782149724,335000000,74.968755947161
82,1.7,26.94,5.82,2.6,438000000,11.727277708421,338000000,73.278933162793
84,1.7,26.94,5.94,2.2,426000000,12.69316357329,326000000,81.104482550343
85,1.7,26.94,5.94,2.3,429000000,12.481890016664,329000000,78.890887679829
86,1.7,26.94,5.94,2.4,431000000,12.263039340032,331000000,75.654910818847
87,1.7,26.94,5.94,2.5,434000000,12.042917031867,334000000,73.929033811517
88,1.7,26.94,5.94,2.6,437000000,11.813557396162,337000000,72.324960090745
90,1.7,26.94,6.06,2.2,425000000,12.799331921763,325000000,79.702040113165
91,1.7,26.94,6.06,2.3,428000000,12.586709301278,328000000,77.643730509431
92,1.7,26.94,6.06,2.4,431000000,12.365016865436,331000000,75.762199379046
93,1.7,26.94,6.06,2.5,434000000,12.133372438598,334000000,74.025371103113
94,1.7,26.94,6.06,2.6,436000000,11.890685148509,336000000,71.464626472871
96,1.7,26.94,6.18,2.2,424000000,12.902809810111,324000000,78.477097513133
97,1.7,26.94,6.18,2.3,427000000,12.688492850351,327000000,76.546002175214
98,1.7,26.94,6.18,2.4,430000000,12.465940977548,330000000,74.768261902541
99,1.7,26.94,6.18,2.5,433000000,12.234274598392,333000000,73.11761944073
100,1.7,26.94,6.18,2.6,436000000,11.992369426188,336000000,71.573405642824
102,1.7,26.94,6.3,2.2,423000000,13.001149755585,323000000,77.39654790738
103,1.7,26.94,6.3,2.3,426000000,12.784692840293,326000000,75.571002680735
104,1.7,26.94,6.3,2.4,429000000,12.560996481911,329000000,73.880503908292
105,1.7,26.94,6.3,2.5,432000000,12.329179207542,332000000,72.303173046737
106,1.7,26.94,6.3,2.6,435000000,12.088093620439,335000000,70.821463829819
108,1.7,27.06,5.7,2.2,426000000,12.639142006511,326000000,81.681898981776
109,1.7,27.06,5.7,2.3,429000000,12.437619846019,329000000,79.41889834676
110,1.7,27.06,5.7,2.4,432000000,12.227954473758,332000000,77.376479498805
111,1.7,27.06,5.7,2.5,435000000,12.008913895656,335000000,75.511235887999
112,1.7,27.06,5.7,2.6,438000000,11.779092144207,338000000,73.790589260445
114,1.7,27.06,5.82,2.2,425000000,12.732773216282,325000000,80.193428437487
115,1.7,27.06,5.82,2.3,428000000,12.529944378878,328000000,78.096858488674
116,1.7,27.06,5.82,2.4,431000000,12.319811451725,331000000,76.187798558479
117,1.7,27.06,5.82,2.5,434000000,12.101124993658,334000000,74.431601839419
118,1.7,27.06,5.82,2.6,437000000,11.872447582807,337000000,72.801658553477
120,1.7,27.06,5.94,2.2,425000000,12.836752706665,325000000,80.301028800668
121,1.7,27.06,5.94,2.3,428000000,12.624885228615,328000000,78.196043233107
