,Val1,Val2,Val3,VTUNE12,fpeak,gain,fimg,img
471,5.94,26.82,1.7,3.5,466000000,8.7794714039524,366000000,63.0140306403054
472,5.94,26.82,1.7,3.6,469000000,8.4102284586981,369000000,61.9605510877351
474,5.94,26.82,1.82,3.2,457000000,9.8906021983412,357000000,65.9238810949802
475,5.94,26.82,1.82,3.3,460000000,9.5379195827376,360000000,64.7218408930136
476,5.94,26.82,1.82,3.4,463000000,9.1680001863047,363000000,63.5625215155657
477,5.94,26.82,1.82,3.5,465000000,8.800640718581,365000000,61.732337809414
478,5.94,26.82,1.82,3.6,468000000,8.4380551013917,368000000,60.7051300321107
480,5.94,26.82,1.94,3.2,456000000,9.8518626998419,356000000,64.5419306313959
481,5.94,26.82,1.94,3.3,459000000,9.5145046078478,359000000,63.3856279865518
482,5.94,26.82,1.94,3.4,462000000,9.1587607141577,362000000,62.2667509869517
483,5.94,26.82,1.94,3.5,464000000,8.7896401379061,364000000,60.5149388653761
484,5.94,26.82,1.94,3.6,467000000,8.4345358971574,367000000,59.5122819129624
486,5.94,26.82,2.06,3.2,455000000,9.7844501983483,355000000,63.2334887647743
487,5.94,26.82,2.06,3.3,458000000,9.4620907636045,358000000,62.1186357050915
488,5.94,26.82,2.06,3.4,461000000,9.1203932780731,361000000,61.0366705098331
489,5.94,26.82,2.06,3.5,464000000,8.760461851119,364000000,59.984805814127
490,5.94,26.82,2.06,3.6,466000000,8.4060050331501,366000000,58.3783981767421
492,5.94,26.82,2.18,3.2,454000000,9.6942292154851,354000000,61.9932682895981
493,5.94,26.82,2.18,3.3,457000000,9.386503476161,357000000,60.916170142267
494,5.94,26.82,2.18,3.4,460000000,9.0586825373566,360000000,59.8680738082536
495,5.94,26.82,2.18,3.5,463000000,8.7113859159364,363000000,58.8461174301214
496,5.94,26.82,2.18,3.6,465000000,8.3575236304825,365000000,57.3001252321135
498,5.94,26.82,2.3,3.2,453000000,9.5859742281514,353000000,60.8166339297194
499,5.94,26.82,2.3,3.3,456000000,9.2924881860629,356000000,59.7740743859189
500,5.94,26.82,2.3,3.4,459000000,8.978337118303,359000000,58.757193792489
501,5.94,26.82,2.3,3.5,462000000,8.6436884893291,362000000,57.7630284681731
502,5.94,26.82,2.3,3.6,464000000,8.2931507567044,364000000,56.2743340885804
504,5.94,26.94,1.7,3.2,457000000,10.061202605619,357000000,67.036844987477
505,5.94,26.94,1.7,3.3,460000000,9.6921049411377,360000000,65.8068311968837
506,5.94,26.94,1.7,3.4,462000000,9.3156520041643,362000000,63.8555504074873
