,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
285,5.82,1.82,27.3,2.5,434000000.0,12.475924987184,334000000.0,76.357977117281,409000000.0,19.5955558127593
286,5.82,1.82,27.3,2.6,437000000.0,12.208314903231,337000000.0,74.630712402392,412000000.0,19.4451148191709
288,5.82,1.94,26.7,2.2,429000000.0,12.252522970367,329000000.0,85.095368769462,404000000.0,17.2442093551136
289,5.82,1.94,26.7,2.3,432000000.0,12.036030518318,332000000.0,82.317654317877,407000000.0,17.1884240667863
290,5.82,1.94,26.7,2.4,435000000.0,11.809416938562,335000000.0,79.875244523539,410000000.0,17.112282822934098
291,5.82,1.94,26.7,2.5,438000000.0,11.571801596704,338000000.0,77.69109200454301,413000000.0,17.0150727165487
292,5.82,1.94,26.7,2.6,441000000.0,11.322099320245,341000000.0,75.710876643945,416000000.0,16.8959871391421
294,5.82,1.94,26.82,2.2,428000000.0,12.398048734803,328000000.0,83.798023430249,403000000.0,17.6709880889799
295,5.82,1.94,26.82,2.3,431000000.0,12.181678987444,331000000.0,81.22477086908201,406000000.0,17.6149260787794
296,5.82,1.94,26.82,2.4,434000000.0,11.955503047846,334000000.0,78.937525334648,409000000.0,17.5384130242484
297,5.82,1.94,26.82,2.5,437000000.0,11.718578380519,337000000.0,76.874402877644,412000000.0,17.4406487081832
298,5.82,1.94,26.82,2.6,440000000.0,11.469761894558,340000000.0,74.990708128637,415000000.0,17.3207382173453
300,5.82,1.94,26.94,2.2,427000000.0,12.544976501589,327000000.0,82.695710959257,402000000.0,18.1111500971343
301,5.82,1.94,26.94,2.3,430000000.0,12.328594050032,330000000.0,80.28630605547899,405000000.0,18.054711718396803
302,5.82,1.94,26.94,2.4,433000000.0,12.102690913292,333000000.0,78.125816892505,408000000.0,17.977714039083
303,5.82,1.94,26.94,2.5,436000000.0,11.866259514816,336000000.0,76.163108813071,411000000.0,17.879268141515002
304,5.82,1.94,26.94,2.6,439000000.0,11.618097530602,339000000.0,74.360486124103,414000000.0,17.7583913183744
306,5.82,1.94,27.06,2.2,426000000.0,12.693551772606,326000000.0,81.746661009657,401000000.0,18.5645706257733
307,5.82,1.94,27.06,2.3,429000000.0,12.477061745759,329000000.0,79.47194864763401,404000000.0,18.507690813435502
308,5.82,1.94,27.06,2.4,432000000.0,12.25130509689,332000000.0,77.41731068345999,407000000.0,18.4301285789317
309,5.82,1.94,27.06,2.5,435000000.0,12.015204796353,335000000.0,75.539505565768,410000000.0,18.3309035217981
310,5.82,1.94,27.06,2.6,438000000.0,11.76749653868,338000000.0,73.806101197915,413000000.0,18.2089441059951
312,5.82,1.94,27.18,2.2,425000000.0,12.843958697119,325000000.0,80.92120509783899,400000000.0,19.0310590841409
313,5.82,1.94,27.18,2.3,428000000.0,12.627317265428,328000000.0,78.759635956235,403000000.0,18.9737190814794
314,5.82,1.94,27.18,2.4,431000000.0,12.401629908639,331000000.0,76.79505084522499,406000000.0,18.895556978153202
315,5.82,1.94,27.18,2.5,434000000.0,12.165744263379,334000000.0,74.990198915001,409000000.0,18.795496516506702
316,5.82,1.94,27.18,2.6,437000000.0,11.918329680554,337000000.0,73.316724922632,412000000.0,18.6723745657008
318,5.82,1.94,27.3,2.2,424000000.0,12.99629325565,324000000.0,80.197636519451,399000000.0,19.5103369568642
319,5.82,1.94,27.3,2.3,427000000.0,12.779521184067,327000000.0,78.13285764813301,402000000.0,19.4525790433574
320,5.82,1.94,27.3,2.4,430000000.0,12.553888714462,330000000.0,76.246111794341,405000000.0,19.373841135425
321,5.82,1.94,27.3,2.5,433000000.0,12.31816054164,333000000.0,74.504825533165,408000000.0,19.2729448898723
322,5.82,1.94,27.3,2.6,436000000.0,12.070933447294,336000000.0,72.88388047238399,411000000.0,19.1486308328704
324,5.82,2.06,26.7,2.2,428000000.0,12.055403320659,328000000.0,82.244215048464,403000000.0,16.8637219223249
325,5.82,2.06,26.7,2.3,431000000.0,11.853285002632,331000000.0,79.75442341702501,406000000.0,16.8287532397743
326,5.82,2.06,26.7,2.4,434000000.0,11.641549605036,334000000.0,77.536379959615,409000000.0,16.7735405406922
327,5.82,2.06,26.7,2.5,437000000.0,11.419250702894,337000000.0,75.532149368324,412000000.0,16.6972706277885
328,5.82,2.06,26.7,2.6,440000000.0,11.185239693202,340000000.0,73.699665995567,415000000.0,16.5990351875104
330,5.82,2.06,26.82,2.2,427000000.0,12.193141578124,327000000.0,81.163007459853,402000000.0,17.291398589506997
331,5.82,2.06,26.82,2.3,430000000.0,11.99184609067,330000000.0,78.83261886659,405000000.0,17.2570365137985
332,5.82,2.06,26.82,2.4,433000000.0,11.781215847527,333000000.0,76.73829791817799,408000000.0,17.2023032482176
333,5.82,2.06,26.82,2.5,436000000.0,11.56025635156,336000000.0,74.83240869907999,411000000.0,17.1263145974861
334,5.82,2.06,26.82,2.6,439000000.0,11.327774438668,339000000.0,73.07961039372199,414000000.0,17.0280898683685
336,5.82,2.06,26.94,2.2,426000000.0,12.332281699598,326000000.0,80.23329738295399,401000000.0,17.7326357205063
337,5.82,2.06,26.94,2.3,429000000.0,12.131666370212,329000000.0,78.033540273244,404000000.0,17.698755973415
338,5.82,2.06,26.94,2.4,432000000.0,11.921969355504,332000000.0,76.042276788476,407000000.0,17.6443656875665
339,5.82,2.06,26.94,2.5,435000000.0,11.70214546656,335000000.0,74.219372251521,410000000.0,17.5685087411882
340,5.82,2.06,26.94,2.6,438000000.0,11.470955695981,338000000.0,72.534508405646,413000000.0,17.4701325398024
342,5.82,2.06,27.06,2.2,425000000.0,12.473111378574,325000000.0,79.42560239725701,400000000.0,18.187322402997502
343,5.82,2.06,27.06,2.3,428000000.0,12.273065969121,328000000.0,77.335257514701,403000000.0,18.153827615672
344,5.82,2.06,27.06,2.4,431000000.0,12.064161744711,331000000.0,75.43145529700399,406000000.0,18.0996701807381
345,5.82,2.06,27.06,2.5,434000000.0,11.845299078683,334000000.0,73.679711854495,409000000.0,18.023819855802
346,5.82,2.06,27.06,2.6,437000000.0,11.615190527646,337000000.0,72.05357542217,412000000.0,17.9251511810071
348,5.82,2.06,27.18,2.2,424000000.0,12.61586624131,324000000.0,78.718435245637,399000000.0,18.6552926495638
349,5.82,2.06,27.18,2.3,427000000.0,12.416321282489,327000000.0,76.721423045574,402000000.0,18.6221221136386
350,5.82,2.06,27.18,2.4,430000000.0,12.208109561044,330000000.0,74.89302864105301,405000000.0,18.568123698678498
351,5.82,2.06,27.18,2.5,433000000.0,11.99007196206,333000000.0,73.20315213742501,408000000.0,18.4921894008477
352,5.82,2.06,27.18,2.6,436000000.0,11.760868533191,336000000.0,71.628396156523,411000000.0,18.3931183177081
354,5.82,2.06,27.3,2.2,423000000.0,12.760705722089,323000000.0,78.095686334685,398000000.0,19.1363064511247
355,5.82,2.06,27.3,2.3,426000000.0,12.561643294168,326000000.0,76.179535901169,401000000.0,19.1034482366532
356,5.82,2.06,27.3,2.4,429000000.0,12.354075129315,329000000.0,74.417048083069,404000000.0,19.0495837313799
357,5.82,2.06,27.3,2.5,432000000.0,12.136776036683,332000000.0,72.781608798341,407000000.0,18.973521851399102
358,5.82,2.06,27.3,2.6,435000000.0,11.908347769172,335000000.0,71.252285422208,410000000.0,18.8739818276184
360,5.82,2.18,26.7,2.2,427000000.0,11.839258686469,327000000.0,79.71121744615999,402000000.0,16.5058030408053
361,5.82,2.18,26.7,2.3,430000000.0,11.650575480524,330000000.0,77.449050481936,405000000.0,16.490965673951997
362,5.82,2.18,26.7,2.4,433000000.0,11.452763074165,333000000.0,75.412295875607,408000000.0,16.4559831936594
363,5.82,2.18,26.7,2.5,436000000.0,11.244827359418,336000000.0,73.556109435339,411000000.0,16.3999614825465
364,5.82,2.18,26.7,2.6,439000000.0,11.025574287654,339000000.0,71.847058003068,414000000.0,16.3219100497862
366,5.82,2.18,26.82,2.2,426000000.0,11.970324426114,326000000.0,78.798335307493,401000000.0,16.935750873518
367,5.82,2.18,26.82,2.3,429000000.0,11.783047667968,329000000.0,76.66355836067301,404000000.0,16.9222813241378
368,5.82,2.18,26.82,2.4,432000000.0,11.58689507962,332000000.0,74.727615905408,407000000.0,16.8885103970696
369,5.82,2.18,26.82,2.5,435000000.0,11.380836691541,335000000.0,72.952868330374,410000000.0,16.8334877723993
370,5.82,2.18,26.82,2.6,438000000.0,11.163645862752,338000000.0,71.310719849805,413000000.0,16.7561651968834
372,5.82,2.18,26.94,2.2,425000000.0,12.10284589308,325000000.0,78.006107886253,400000000.0,17.3794797890287
373,5.82,2.18,26.94,2.3,428000000.0,11.916825422338,328000000.0,75.977762962626,403000000.0,17.3672276711997
374,5.82,2.18,26.94,2.4,431000000.0,11.722153515087,331000000.0,74.12720249002899,406000000.0,17.3345070012751
375,5.82,2.18,26.94,2.5,434000000.0,11.517762108472,334000000.0,72.422178198384,409000000.0,17.2803106386356
376,5.82,2.18,26.94,2.6,437000000.0,11.302390690815,337000000.0,70.837797961977,412000000.0,17.2035329633846
378,5.82,2.18,27.06,2.2,424000000.0,12.237146110781,324000000.0,77.31318950648699,399000000.0,17.8368842215555
379,5.82,2.18,27.06,2.3,427000000.0,12.052257683954,327000000.0,75.375420748526,402000000.0,17.8257201798723
380,5.82,2.18,27.06,2.4,430000000.0,11.85891309147,330000000.0,73.598326940682,405000000.0,17.793909753451302
381,5.82,2.18,27.06,2.5,433000000.0,11.656002958924,333000000.0,71.95381791394,408000000.0,17.7403872149223
382,5.82,2.18,27.06,2.6,436000000.0,11.442230442867,336000000.0,70.419913597451,411000000.0,17.6639886405604
384,5.82,2.18,27.18,2.2,423000000.0,12.373503130898,323000000.0,76.703641786034,398000000.0,18.307812555663
385,5.82,2.18,27.18,2.3,426000000.0,12.189655073234,326000000.0,74.844161616305,401000000.0,18.297636533602102
386,5.82,2.18,27.18,2.4,429000000.0,11.997517335706,329000000.0,73.131140065945,404000000.0,18.2666262414459
387,5.82,2.18,27.18,2.5,432000000.0,11.795934872055,332000000.0,71.539777221456,407000000.0,18.2136542975985
388,5.82,2.18,27.18,2.6,435000000.0,11.583570708832,335000000.0,70.050434337139,410000000.0,18.1374960495437
390,5.82,2.18,27.3,2.2,422000000.0,12.51212798655,322000000.0,76.165253290232,397000000.0,18.7920507056519
391,5.82,2.18,27.3,2.3,425000000.0,12.329269816692,325000000.0,74.374345240761,400000000.0,18.7828020679555
392,5.82,2.18,27.3,2.4,428000000.0,12.138260609133,328000000.0,72.717861565085,403000000.0,18.752522306674102
393,5.82,2.18,27.3,2.5,431000000.0,11.937893939956,331000000.0,71.173661642233,406000000.0,18.7000178167925
394,5.82,2.18,27.3,2.6,434000000.0,11.72678736056,334000000.0,69.72402380723899,409000000.0,18.6239990987814
396,5.82,2.3,26.7,2.2,426000000.0,11.60914327434,326000000.0,77.433706392602,401000000.0,16.1727168124362
397,5.82,2.3,26.7,2.3,429000000.0,11.433008525118,329000000.0,75.355597391668,404000000.0,16.177379269759598
398,5.82,2.3,26.7,2.4,432000000.0,11.248212395178,332000000.0,73.468177642493,407000000.0,16.1619773951347
399,5.82,2.3,26.7,2.5,435000000.0,11.05372868989,335000000.0,71.735835393417,410000000.0,16.1255530888312
400,5.82,2.3,26.7,2.6,438000000.0,10.848333720916,338000000.0,70.131393462681,413000000.0,16.0670510998046
402,5.82,2.3,26.82,2.2,425000000.0,11.734555468216,325000000.0,76.655226218262,400000000.0,16.606223727419
403,5.82,2.3,26.82,2.3,428000000.0,11.560312598417,328000000.0,74.681131838771,403000000.0,16.6129095923581
404,5.82,2.3,26.82,2.4,431000000.0,11.377635503121,331000000.0,72.87739954807,406000000.0,16.5993479947429
405,5.82,2.3,26.82,2.5,434000000.0,11.185472775822,334000000.0,71.21360825982799,409000000.0,16.5645379675377
406,5.82,2.3,26.82,2.6,437000000.0,10.982578719799,337000000.0,69.66615675879599,412000000.0,16.507379804060697
408,5.82,2.3,26.94,2.2,424000000.0,11.861519481943,324000000.0,75.974972401624,399000000.0,17.0537603656185
409,5.82,2.3,26.94,2.3,427000000.0,11.689011479324,327000000.0,74.089219784877,402000000.0,17.0622926098571
410,5.82,2.3,26.94,2.4,430000000.0,11.508267755087,330000000.0,72.357377592022,405000000.0,17.0503848450685
411,5.82,2.3,26.94,2.5,433000000.0,11.318209747027,333000000.0,70.753006615126,408000000.0,17.0169928052811
412,5.82,2.3,26.94,2.6,436000000.0,11.117568455844,336000000.0,69.255305191085,411000000.0,16.9609725999682
414,5.82,2.3,27.06,2.2,423000000.0,11.990387534456,323000000.0,75.37711678035001,398000000.0,17.515218993671
415,5.82,2.3,27.06,2.3,426000000.0,11.819478063978,326000000.0,73.567574411827,401000000.0,17.5254372589222
416,5.82,2.3,27.06,2.4,429000000.0,11.640503177794,329000000.0,71.898324947235,404000000.0,17.515014427163003
417,5.82,2.3,27.06,2.5,432000000.0,11.452354360409,332000000.0,70.346065482453,407000000.0,17.4828614656523
418,5.82,2.3,27.06,2.6,435000000.0,11.253736959972,335000000.0,68.892237282734,410000000.0,17.427789344777302
420,5.82,2.3,27.18,2.2,422000000.0,12.121472235339,322000000.0,74.84958475136901,397000000.0,17.9904536364854
421,5.82,2.3,27.18,2.3,425000000.0,11.952050961395,325000000.0,73.10666283164,400000000.0,18.0022213724189
422,5.82,2.3,27.18,2.4,428000000.0,11.774707420969,328000000.0,71.492544900018,403000000.0,17.9931396881776
423,5.82,2.3,27.18,2.5,431000000.0,11.588299361184,331000000.0,69.986453782835,406000000.0,17.962072151753098
424,5.82,2.3,27.18,2.6,434000000.0,11.391502935442,334000000.0,68.57166263692301,409000000.0,17.907782281457
426,5.82,2.3,27.3,2.2,421000000.0,12.255026128948,321000000.0,74.382948717177,396000000.0,18.479265674334002
427,5.82,2.3,27.3,2.3,424000000.0,12.087015631168,324000000.0,72.698932484065,399000000.0,18.4924787059702
428,5.82,2.3,27.3,2.4,427000000.0,11.911200634538,327000000.0,71.133869172564,402000000.0,18.4846286518358
429,5.82,2.3,27.3,2.5,430000000.0,11.726400205534,330000000.0,69.669053132717,405000000.0,18.4545277190298
430,5.82,2.3,27.3,2.6,433000000.0,11.531256382948,333000000.0,68.289277238637,408000000.0,18.4008881237254
432,5.94,1.7,26.7,2.2,430000000.0,12.686594882543,330000000.0,89.207172899068,405000000.0,18.6328159279031
433,5.94,1.7,26.7,2.3,433000000.0,12.435707059927,333000000.0,86.036328069709,408000000.0,18.5365654301168
434,5.94,1.7,26.7,2.4,436000000.0,12.174387204255,336000000.0,83.290563643537,411000000.0,18.4199701512541
435,5.94,1.7,26.7,2.5,439000000.0,11.901951705,339000000.0,80.864416618849,414000000.0,18.2825624250282
436,5.94,1.7,26.7,2.6,442000000.0,11.617480807346,342000000.0,78.68576758742,417000000.0,18.123751933727902
438,5.94,1.7,26.82,2.2,429000000.0,12.852311307742,329000000.0,87.635283108634,404000000.0,19.073060671679
439,5.94,1.7,26.82,2.3,432000000.0,12.599612374096,332000000.0,84.73279182176199,407000000.0,18.9742462813851
440,5.94,1.7,26.82,2.4,435000000.0,12.336916145768,335000000.0,82.185478673374,410000000.0,18.855125814579303
441,5.94,1.7,26.82,2.5,438000000.0,12.063434493665,338000000.0,79.91063716226,413000000.0,18.7150988638466
442,5.94,1.7,26.82,2.6,441000000.0,11.778150945318,341000000.0,77.850282734282,416000000.0,18.5534451007735
444,5.94,1.7,26.94,2.2,428000000.0,13.019673199481,328000000.0,86.321452992252,403000000.0,19.5262452591099
445,5.94,1.7,26.94,2.3,431000000.0,12.765056154121,331000000.0,83.628589915877,406000000.0,19.4248182693106
446,5.94,1.7,26.94,2.4,434000000.0,12.500850585542,334000000.0,81.239642889777,409000000.0,19.3031131409214
447,5.94,1.7,26.94,2.5,437000000.0,12.226156989402,337000000.0,79.087734784149,412000000.0,19.1603915866116
448,5.94,1.7,26.94,2.6,440000000.0,11.939858366847,340000000.0,77.12489571364401,415000000.0,18.9958012705818
450,5.94,1.7,27.06,2.2,427000000.0,13.188731638372,327000000.0,85.20505688463801,402000000.0,19.992098913750198
451,5.94,1.7,27.06,2.3,430000000.0,12.932164107074,330000000.0,82.680681993285,405000000.0,19.8880799566031
452,5.94,1.7,27.06,2.4,433000000.0,12.66638611529,333000000.0,80.421388379169,408000000.0,19.7637954439001
453,5.94,1.7,27.06,2.5,436000000.0,12.390378124997,336000000.0,78.371620006779,411000000.0,19.618362178277
454,5.94,1.7,27.06,2.6,439000000.0,12.102916951145,339000000.0,76.490741989213,414000000.0,19.4507918839356
456,5.94,1.7,27.18,2.2,426000000.0,13.359414099536,326000000.0,84.243883854943,401000000.0,20.4702247529937
457,5.94,1.7,27.18,2.3,429000000.0,13.10095902524,329000000.0,81.858422857017,404000000.0,20.3637253570549
458,5.94,1.7,27.18,2.4,432000000.0,12.833635326102,332000000.0,79.707654034757,407000000.0,20.2369522155788
459,5.94,1.7,27.18,2.5,435000000.0,12.556292718522,335000000.0,77.74440082939,410000000.0,20.0888680408868
460,5.94,1.7,27.18,2.6,438000000.0,12.267594093292,338000000.0,75.933577268442,413000000.0,19.9183425160961
462,5.94,1.7,27.3,2.2,425000000.0,13.531479605532,325000000.0,83.407719659115,400000000.0,20.960058573763803
463,5.94,1.7,27.3,2.3,428000000.0,13.271321757889,328000000.0,81.13932493922199,403000000.0,20.8513085177328
464,5.94,1.7,27.3,2.4,431000000.0,13.002594424319,331000000.0,79.081154484964,406000000.0,20.7222493298143
465,5.94,1.7,27.3,2.5,434000000.0,12.724003485815,334000000.0,77.192431722684,409000000.0,20.571677974123702
466,5.94,1.7,27.3,2.6,437000000.0,12.434087777541,337000000.0,75.442387061643,412000000.0,20.3983135019504
468,5.94,1.82,26.7,2.2,429000000.0,12.538539650597,329000000.0,85.934125405175,404000000.0,18.2217720619107
469,5.94,1.82,26.7,2.3,432000000.0,12.304589327771,332000000.0,83.13839844064199,407000000.0,18.1486006139338
470,5.94,1.82,26.7,2.4,435000000.0,12.060734411589,335000000.0,80.67821225053599,410000000.0,18.0552144677326
471,5.94,1.82,26.7,2.5,438000000.0,11.806183171186,338000000.0,78.476611432856,413000000.0,17.9410033721404
472,5.94,1.82,26.7,2.6,441000000.0,11.539915462992,341000000.0,76.479342072736,416000000.0,17.8052379221834
474,5.94,1.82,26.82,2.2,428000000.0,12.693924628149,328000000.0,84.645977111242,403000000.0,18.6600579496074
475,5.94,1.82,26.82,2.3,431000000.0,12.459203442877,331000000.0,82.053817035802,406000000.0,18.5855379549004
476,5.94,1.82,26.82,2.4,434000000.0,12.214959343332,334000000.0,79.747969784786,409000000.0,18.4907916036478
477,5.94,1.82,26.82,2.5,437000000.0,11.960315266159,337000000.0,77.666618373714,412000000.0,18.3750973442286
478,5.94,1.82,26.82,2.6,440000000.0,11.694171883581,340000000.0,75.765111590255,415000000.0,18.2376156623547
480,5.94,1.82,26.94,2.2,427000000.0,12.850811230007,327000000.0,83.55296923045499,402000000.0,19.1112980102074
481,5.94,1.82,26.94,2.3,430000000.0,12.615207069128,330000000.0,81.12378807488301,405000000.0,19.035361037063097
482,5.94,1.82,26.94,2.4,433000000.0,12.370435567187,333000000.0,78.94390008058001,408000000.0,18.9391756980729
483,5.94,1.82,26.94,2.5,436000000.0,12.115528750757,336000000.0,76.96221079173901,411000000.0,18.821905236407503
484,5.94,1.82,26.94,2.6,439000000.0,11.849304717025,339000000.0,75.141044871872,414000000.0,18.6825983990025
486,5.94,1.82,27.06,2.2,426000000.0,13.009314320196,326000000.0,82.61320345213,401000000.0,19.5752619859778
487,5.94,1.82,27.06,2.3,429000000.0,12.772775179817,329000000.0,80.31789064620101,404000000.0,19.4978947125197
488,5.94,1.82,27.06,2.4,432000000.0,12.527395550295,332000000.0,78.243103247414,407000000.0,19.4002442897519
489,5.94,1.82,27.06,2.5,435000000.0,12.27210934193,335000000.0,76.345610709363,410000000.0,19.2813531151532
490,5.94,1.82,27.06,2.6,438000000.0,12.005646936287,338000000.0,74.592975275583,413000000.0,19.1401547177098
492,5.94,1.82,27.18,2.2,425000000.0,13.169443346111,325000000.0,81.796837982472,400000000.0,20.0516128778378
493,5.94,1.82,27.18,2.3,428000000.0,12.931993544599,328000000.0,79.61391333675199,403000000.0,19.972874320532302
494,5.94,1.82,27.18,2.4,431000000.0,12.685998615435,331000000.0,77.62849875703499,406000000.0,19.8738024111439
495,5.94,1.82,27.18,2.5,434000000.0,12.430285261657,334000000.0,75.803322192915,409000000.0,19.753311066084102
496,5.94,1.82,27.18,2.6,437000000.0,12.16348901596,337000000.0,74.109994056725,412000000.0,19.6102130188652
498,5.94,1.82,27.3,2.2,424000000.0,13.331062892861,324000000.0,81.081935433494,399000000.0,20.5398714807319
499,5.94,1.82,27.3,2.3,427000000.0,13.092823855853,327000000.0,78.995147246525,402000000.0,20.4599147507668
500,5.94,1.82,27.3,2.4,430000000.0,12.846300613952,330000000.0,77.08699360367899,405000000.0,20.359556156413
501,5.94,1.82,27.3,2.5,433000000.0,12.590201360069,333000000.0,75.324844097586,408000000.0,20.2375711725843
502,5.94,1.82,27.3,2.6,436000000.0,12.323057325189,336000000.0,73.683514141749,411000000.0,20.0926437333316
504,5.94,1.94,26.7,2.2,428000000.0,12.357562047181,328000000.0,83.06520186745601,403000000.0,17.827142422496
505,5.94,1.94,26.7,2.3,431000000.0,12.139489735326,331000000.0,80.558897428106,406000000.0,17.776234842226202
506,5.94,1.94,26.7,2.4,434000000.0,11.912024729651,334000000.0,78.32458991185699,409000000.0,17.705231684142298
507,5.94,1.94,26.7,2.5,437000000.0,11.674292018925,337000000.0,76.304416205128,412000000.0,17.6134062109787
508,5.94,1.94,26.7,2.6,440000000.0,11.425194226577,340000000.0,74.45636188415101,415000000.0,17.4999146188268
510,5.94,1.94,26.82,2.2,427000000.0,12.504006487979,327000000.0,81.992043557313,402000000.0,18.265085457107098
511,5.94,1.94,26.82,2.3,430000000.0,12.286030660252,330000000.0,79.644418842142,405000000.0,18.213867674450903
512,5.94,1.94,26.82,2.4,433000000.0,12.058998895842,333000000.0,77.533165983143,408000000.0,18.1424997023271
513,5.94,1.94,26.82,2.5,436000000.0,11.821968165459,336000000.0,75.610700651359,411000000.0,18.0501631538629
514,5.94,1.94,26.82,2.6,439000000.0,11.573777999428,339000000.0,73.841714382397,414000000.0,17.9359226392421
516,5.94,1.94,26.94,2.2,426000000.0,12.651900560803,326000000.0,81.070442377408,401000000.0,18.7160827852678
517,5.94,1.94,26.94,2.3,429000000.0,12.433899882408,329000000.0,78.852748419155,404000000.0,18.6644614203324
518,5.94,1.94,26.94,2.4,432000000.0,12.207154183806,332000000.0,76.84391059993399,407000000.0,18.5926258684675
519,5.94,1.94,26.94,2.5,435000000.0,11.970647841621,335000000.0,75.003823536685,410000000.0,18.4996631275194
520,5.94,1.94,26.94,2.6,438000000.0,11.723154241927,338000000.0,73.302180816186,413000000.0,18.3845448651228
522,5.94,1.94,27.06,2.2,425000000.0,12.801414300234,325000000.0,80.270799253296,400000000.0,19.1799345534432
523,5.94,1.94,27.06,2.3,428000000.0,12.583315618874,328000000.0,78.161854594375,403000000.0,19.127859855290602
524,5.94,1.94,27.06,2.4,431000000.0,12.356755967501,331000000.0,76.239876422149,406000000.0,19.0554967855561
525,5.94,1.94,27.06,2.5,434000000.0,12.120641104045,334000000.0,74.470385720215,409000000.0,18.9618331896039
526,5.94,1.94,27.06,2.6,437000000.0,11.873673602613,337000000.0,72.826920061814,412000000.0,18.8457447019148
528,5.94,1.94,27.18,2.2,424000000.0,12.952626504968,324000000.0,79.571470572323,399000000.0,19.6563498651839
529,5.94,1.94,27.18,2.3,427000000.0,12.734417642098,327000000.0,77.55525336717,402000000.0,19.603829673782002
530,5.94,1.94,27.18,2.4,430000000.0,12.508004228251,330000000.0,75.708142076616,405000000.0,19.5309361147097
531,5.94,1.94,27.18,2.5,433000000.0,12.272205688217,333000000.0,74.000014682497,408000000.0,19.4365515280869
532,5.94,1.94,27.18,2.6,436000000.0,12.025647262948,336000000.0,72.407438238386,411000000.0,19.319450452973
534,5.94,1.94,27.3,2.2,423000000.0,13.105489446467,323000000.0,78.956139753206,398000000.0,20.1449158225014
535,5.94,1.94,27.3,2.3,426000000.0,12.887235622424,326000000.0,77.020262452621,401000000.0,20.092033094580202
536,5.94,1.94,27.3,2.4,429000000.0,12.661005601063,329000000.0,75.238603022441,404000000.0,20.0186808170506
537,5.94,1.94,27.3,2.5,432000000.0,12.425522764509,332000000.0,73.584495192377,407000000.0,19.923627352325397
538,5.94,1.94,27.3,2.6,435000000.0,12.179326332102,335000000.0,72.036942989941,410000000.0,19.8055387945096
540,5.94,2.06,26.7,2.2,427000000.0,12.151755027434,327000000.0,80.51240064957199,402000000.0,17.4528417402551
541,5.94,2.06,26.7,2.3,430000000.0,11.948519086704,330000000.0,78.235125024526,405000000.0,17.4234017073406
542,5.94,2.06,26.7,2.4,433000000.0,11.736381680991,333000000.0,76.183515847167,408000000.0,17.373968069442398
543,5.94,2.06,26.7,2.5,436000000.0,11.514406414549,336000000.0,74.31278641848,411000000.0,17.303720801537303
544,5.94,2.06,26.7,2.6,439000000.0,11.281439602885,339000000.0,72.589543399496,414000000.0,17.2117241941309
546,5.94,2.06,26.82,2.2,426000000.0,12.290551074197,326000000.0,79.606603314874,401000000.0,17.891970731422198
547,5.94,2.06,26.82,2.3,429000000.0,12.088130608932,329000000.0,77.45613183028101,404000000.0,17.8631049488283
548,5.94,2.06,26.82,2.4,432000000.0,11.877106848091,332000000.0,75.504793939091,407000000.0,17.8141537194583
549,5.94,2.06,26.82,2.5,435000000.0,11.656490754164,335000000.0,73.714990450929,410000000.0,17.7442231615627
550,5.94,2.06,26.82,2.6,438000000.0,11.425080078388,338000000.0,72.05814927340299,413000000.0,17.6523030026436
552,5.94,2.06,26.94,2.2,425000000.0,12.430815685699,325000000.0,78.821487043675,400000000.0,18.3443159336279
553,5.94,2.06,26.94,2.3,428000000.0,12.229078535445,328000000.0,76.776880222636,403000000.0,18.3159033985017
554,5.94,2.06,26.94,2.4,431000000.0,12.019010868916,331000000.0,74.910405301235,406000000.0,18.2673054921961
555,5.94,2.06,26.94,2.5,434000000.0,11.799567212209,334000000.0,73.189835910859,409000000.0,18.197552212238598
556,5.94,2.06,26.94,2.6,437000000.0,11.569493974933,337000000.0,71.590286054261,412000000.0,18.1055575533739
558,5.94,2.06,27.06,2.2,424000000.0,12.572765503684,324000000.0,78.135600074045,399000000.0,18.809698002259
559,5.94,2.06,27.06,2.3,427000000.0,12.37161798766,327000000.0,76.181032899921,402000000.0,18.7816522675041
560,5.94,2.06,27.06,2.4,430000000.0,12.162387496593,330000000.0,74.387540206734,405000000.0,18.7333135550471
561,5.94,2.06,27.06,2.5,433000000.0,11.943967054772,333000000.0,72.72703342727,408000000.0,18.6636320656629
562,5.94,2.06,27.06,2.6,436000000.0,11.715047485137,336000000.0,71.177519306373,411000000.0,18.5714432917361
564,5.94,2.06,27.18,2.2,423000000.0,12.716536880897,323000000.0,77.532862384783,398000000.0,19.2878594060923
565,5.94,2.06,27.18,2.3,426000000.0,12.515933949442,326000000.0,75.65609404154199,401000000.0,19.260140061167398
566,5.94,2.06,27.18,2.4,429000000.0,12.307471033108,329000000.0,73.926240073445,404000000.0,19.2120132829935
567,5.94,2.06,27.18,2.5,432000000.0,12.089973102114,332000000.0,72.318479718016,407000000.0,19.1423441732334
568,5.94,2.06,27.18,2.6,435000000.0,11.862069460255,335000000.0,70.813139620936,410000000.0,19.049885131676902
570,5.94,2.06,27.3,2.2,422000000.0,12.862153785889,322000000.0,77.00087540013999,397000000.0,19.778437011692297
571,5.94,2.06,27.3,2.3,425000000.0,12.662112083058,325000000.0,75.192256593978,400000000.0,19.7510639723122
572,5.94,2.06,27.3,2.4,428000000.0,12.454410190158,328000000.0,73.518578733905,403000000.0,19.7031636008457
