,Val1,Val2,Val3,T12,fpeak,gain,fimg,img,fhimg,himg
284,3.82,5.82,27.3,3.4,459000000.0,9.3259855218115,359000000.0,61.714616755721494,434000000.0,17.9721237423706
285,3.82,5.82,27.3,3.5,462000000.0,8.9788723488911,362000000.0,60.6849576351711,437000000.0,17.6697648827419
286,3.82,5.82,27.3,3.6,464000000.0,8.6259288316484,364000000.0,59.1049830060444,439000000.0,18.116847036074198
288,3.82,5.94,26.7,3.2,458000000.0,9.246955947476,358000000.0,65.323438964731,433000000.0,16.1466125090449
289,3.82,5.94,26.7,3.3,461000000.0,8.9105855008858,361000000.0,64.1163590294358,436000000.0,15.8930953490818
290,3.82,5.94,26.7,3.4,463000000.0,8.5698351983827,363000000.0,62.176148136741695,438000000.0,16.3531671440262
291,3.82,5.94,26.7,3.5,466000000.0,8.2259787994928,366000000.0,61.1069304462538,441000000.0,16.0879793583963
292,3.82,5.94,26.7,3.6,469000000.0,7.8708507310473,369000000.0,60.0761310497143,444000000.0,15.8123415690219
294,3.82,5.94,26.82,3.2,457000000.0,9.4067299031648,357000000.0,64.9764157182958,432000000.0,16.5709439585091
295,3.82,5.94,26.82,3.3,460000000.0,9.0716702547964,360000000.0,63.7936607806204,435000000.0,16.3128194511278
296,3.82,5.94,26.82,3.4,462000000.0,8.7448488262259,362000000.0,61.929206677512894,437000000.0,16.790666398790798
297,3.82,5.94,26.82,3.5,465000000.0,8.4011391095221,365000000.0,60.8747149684961,440000000.0,16.5182083871967
298,3.82,5.94,26.82,3.6,468000000.0,8.0433145564656,368000000.0,59.853750676644594,443000000.0,16.2314240168731
300,3.82,5.94,26.94,3.2,456000000.0,9.5649798993728,356000000.0,64.6686039769788,431000000.0,17.0066955523498
301,3.82,5.94,26.94,3.3,458000000.0,9.2414412049549,358000000.0,62.7827062208799,433000000.0,17.495310647912902
302,3.82,5.94,26.94,3.4,461000000.0,8.9176403565549,361000000.0,61.7117221840919,436000000.0,17.23888306914
303,3.82,5.94,26.94,3.5,464000000.0,8.5744732513126,364000000.0,60.67066955533561,439000000.0,16.9598716220858
304,3.82,5.94,26.94,3.6,467000000.0,8.2146355933238,367000000.0,59.6587628733288,442000000.0,16.6629733077256
306,3.82,5.94,27.06,3.2,455000000.0,9.722026474003,355000000.0,64.395581128425,430000000.0,17.4537612391442
307,3.82,5.94,27.06,3.3,457000000.0,9.4096720459035,357000000.0,62.5756904233535,432000000.0,17.9573773420856
308,3.82,5.94,27.06,3.4,460000000.0,9.0883412284652,360000000.0,61.520538933499196,435000000.0,17.697528835199698
